towerdb owner,identification - site key,identification - code,identification - fl,position - site name,identification - other mno fl,position - macro region,position - region,position - municipality,position - address,position - latitude,position - longitude,category - categorization by transmission sys (subcluster),category - categorization by site type,column1,category - categorisation by inhabitants,other - ownership,other - status,column2,column3,column4,column5,column6,column7,column8,column9,column10,lease contract - current annual lease fee,lease contract - lease contract comment,column11,column12,column13,column14,tenants - anchor,tenants - vf - ran sharing,tenants - vf - passive,tenants - wind - ran sharing,tenants - wind - passive,tenants - cosmote - passive,tenants - ran sharing tenants,tenants - passive tenants,tenants - non-mno tenants,tenants - non-mno tenant name,tenants - total tenants,column15,ee - no. of 24hr generators,ee - no. of standby generators,kpi - sites,kpi - tenants,msa - bts/replacement,msa - bts commitment site,column16,infrastructure type - technology,infrastructure type - fibre / microwave,infrastructure type - floor space,infrastructure type - tower height,column17,notified-97 (gr use only),changes (gr use only),msa - billing trigger stop date,other - indoor vs outdoor,skylon - category,msa - standard configuration,msa - construction type,msa - hub sites total mw diameter,bp - consolidated classification,msa - critical site,sensitive - due to,sensitive - description,sensitive - department,notified - department,notified - due to,msa - sensitive,msa - notified,notified - status,notified - details,msa - rectifier,msa - battery,msa - aircon,msa - revenue generating,msa - date of decommissioning,flag indicating bts site,msa - billing trigger date,msa - dg-shelter,msa - critical site in excess of the 15.5% cap,msa - form of active sharing,msa - start date for active sharing arrangement,msa - end date for active sharing arrangement,column18,msa - rfai date,msa - site acceptance date,msa - sub-lease reason,msa - sub-lease applies,msa - date of equipment removal (vf),msa - date of equipment removal (wh)
Wind,90246-A24601,90246,A24601,PLATEIA ARISTOTELOUS NORTH MICRO,3023634,????????? ??????????,????????????,????????????,???????????? 7,40.633825,22.94205556,Micro,Micro,,Heavy Urban,Shared_WH_Own,In Service,,,,,,,,,,8719.8048,,,,,,1,1,0,0,0,0,1,0,0,,2,,0,0,1,1,,No,,2G/3G/4G,FO,1.8,0.5,,,,,Outdoor,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,Micro site,No,,
Wind,90247-A24702,90247,A24702,PLATEIA ARISTOTELOUS micro,,????????? ??????????,????????????,????????????,??????? ???????????? 5,40.63238348,22.9401168,Micro,Micro,,Heavy Urban,Standalone,In Service,,,,,,,,,,4849.1016,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2G/3G/4G,FO,2,0.5,,,,,Outdoor,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Micro site,No,,
Wind,90248-A24801,90248,A24801,LAVRIO POUNDA ZEZA,,???????,?????????? ???????,???????????,?????? ????,37.68057967,24.05976874,Micro,Micro,,Urban,Standalone,In Service,,,,,,,,,,4671.324,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2G/3G/4G,MW,6.5,2,,,,,Outdoor,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,Retention,Forced decommissioning,No,Yes,At Risk,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Micro site,No,,
Wind,90254-A25401,90254,A25401,KONSTANTINOUPOLITIKA CodV (W),3026320,????????????,????????????,????????????,"?????? ?????? 95,???????????????????? ?????? -??????????? ",40� 36' 26.00'' N,22� 59' 23.00'' E,Macro,Rooftop,,Heavy Urban,Shared_WH_Own,Planned,,,,,,,,,,0,No lease - Planned site without lease,,,,,1,1,0,0,0,0,1,0,0,,2,,0,0,0,0,Replacement,No,,,,,,,,,,,RTT,,Rooftop,,RTT,No,,,,,,No,No,,,No,No,No,0,,Yes,9/9/9999,No,No,,,,,,,Not in service,No,,
Wind,9026-902601,9026,902601,KATO STALOS CHANIA,3018160,??????,??????,??????,???? ????????????????? ?????,35.50899167,23.94802778,Macro,Rooftop,,Urban,Shared_WH_Own,In Service,,,,,,,,,,8958.99648,,,,,,1,1,0,0,0,0,1,0,0,,2,,0,0,1,1,,No,,2G/3G/4G,MW,5,2.4,,,,,Outdoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Wind,90281-A28101,90281,A28101,VOLOS OIKONOMAKI Micro,,?????????,?????????,?????,???? ??????????  & ?? ????????. ?????,39.36131111,22.94991389,Micro,Micro,,Urban,Standalone,In Service,,,,,,,,,,6098.26896,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2G/3G/4G,MW,1.5,0.5,,,,,Outdoor,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Micro site,No,,
Wind,90283-A28301,90283,A28301,MIKONOS CNR MICRO (W) CodV,3023395,?????? ???????,???????,???????,???? .???????,37.44711113,25.32697222,Micro,Micro,,Urban,Collocation_WH_Own,Planned,,,,,,,,,,1243.2,,,,,,1,0,1,0,0,0,0,1,0,,2,,0,0,0,0,,No,,2G/3G/4G,Planned,,,,,,,,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,No,0,,Yes,9/9/9999,No,No,,,,,,,Micro site,No,,
Wind,90294-A29401,90294,A29401,KOSTAKIOI 2 (W) CodV,3020826,???????,?????,???????,???? ?????? - ?????????,39.12540833,20.95634722,Macro,Greenfield,,Rural,Shared_WH_Own,In Service,,,,,,,,,,9324,,,,,,1,1,0,0,0,0,1,0,0,,2,,0,0,1,1,,No,,2G/3G/4G,MW,42.5,25,,,,,Outdoor,GBT,Macro_4-Sector,Greenfield,,GBT,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Wind,90299-A29901,90299,A29901,GLAFKI LARISAS,1001715,?????????,???????,???????,"99999 ""????: """"???????????"""" ?????.?????.",39.59565833,22.55113333,Macro,Greenfield,,Rural,Shared_WH_Own,In Service,,,,,,,,,,3729.6,,,,,,1,1,0,0,0,0,1,0,0,,2,,0,0,1,1,,No,,2G/3G/4G,MW,12,30,,,,,Indoor,GBT,Macro_3-Sector,Greenfield,,GBT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Wind,90336-A33602,90336,A33602,AGIOS ATHANASIOS ACHARNES,,???????,?????????? ???????,???????,???????? 11,38.08676111,23.72307778,Macro,Rooftop,,Urban,Standalone,Planned,,,,,,,,,,13986,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,0,0,,No,,2G/3G/4G,Planned,,,,,,,,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,No,No,No,0,,Yes,9/9/9999,No,No,,,,,,,,Yes,,
Wind,90346-A34601,90346,A34601,AGIA TRIADA KAMATEROU,,???????,??????? ????? ??????,????? ????????? - ?????????,???????? ????? 50,38.05953889,23.71418611,Macro,Rooftop,,Heavy Urban,Standalone,Planned,,,,,,,,,,12432,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,0,0,,No,,2G/3G/4G,MW,,,,,,,,RTT,,,,RTT,No,,,,,,No,No,,,No,No,No,0,,Yes,9/9/9999,No,No,,,,,,,,Yes,,
Wind,9034-903404,9034,903404,MIKONOS MIKRI VENETIA Micro,3023635,?????? ???????,???????,???????,?????? ?????? 9. ????? ???????,37.44472222,25.32638889,Micro,Micro,,Urban,Shared_WH_Own,In Service,,,,,,,,,,12243.28224,,,,,,1,1,0,0,0,0,1,0,0,,2,,0,0,1,1,,No,,2G/3G/4G,MW,3,1.5,,,,,Outdoor,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,Micro site,No,,
Wind,90354-A35401,90354,A35401,DAIDALOU MICRO,,??????,?????????,?????????,???????? 6 ????????,35.33888889,25.13361111,Micro,Micro,,Urban,Standalone,In Service,,,,,,,,,,4573.35984,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2G/3G/4G,FO,1.3,0.5,,,,,Outdoor,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Micro site,No,,
Wind,90355-A35501,90355,A35501,KTEL HANIA,,??????,??????,??????,??????? 24. ?????,35.51191976,24.01629254,Micro,Micro,,Urban,Standalone,In Service,,,,,,,,,,4546.13376,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2G/3G/4G,FO,1.3,0.5,,,,,Outdoor,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Micro site,No,,
Wind,90356-A35601,90356,A35601,SQR AGNOSTOU STRATIOTI RETHIMNO Micro,,??????,????????,????????,??????? ???????? ????????? 17,35.36616666,24.47981498,Micro,Micro,,Urban,Standalone,In Service,,,,,,,,,,4333.42224,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2G/3G/4G,MW,0.9,0.5,,,,,Outdoor,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Micro site,No,,
Wind,90357-A35702,90357,A35702,RETHIMNO PARALIAKI Micro,,??????,????????,????????,??. ????????? 73 ???????,35.3688028,24.47681212,Micro,Micro,,Urban,Standalone,In Service,,,,,,,,,,4216.8,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2G/3G/4G,MW,1.3,1,,,,,Outdoor,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Micro site,No,,
Wind,90358-A35801,90358,A35801,THEODORAKI STREET CAFE RODOS,,?????? ???????,?????,?????,????????? 29-49. ?????,36.44782218,28.22410945,Micro,Micro,,Urban,Standalone,In Service,,,,,,,,,,5121.73536,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2G/3G/4G,MW,3,0.5,,,,,Outdoor,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Micro site,No,,
Wind,90361-A36102,90361,A36102,PATRA FILIKON SQ,,??????? ???????,??????,???????,???.??????? 201 & ???.???????????,,,Macro,Rooftop,,Urban,Standalone,Planned,,,,,,,,,,14918.4,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,0,0,,No,,2G/3G/4G,MW,,,,,,,,RTT,,,,RTT,No,,,,,,No,No,,,No,No,No,0,,Yes,9/9/9999,No,No,,,,,,,,Yes,,
Wind,90365-A36501,90365,A36501,IRAKLIO PORT 2,3025762,??????,??????,?????????,?????????? 52,35.34105556,25.14813889,Macro,Rooftop,,Urban,Shared_WH_Own,Planned,,,,,,,,,,20202,,,,,,1,1,0,0,0,0,1,0,0,,2,,0,0,0,0,,No,,2G/3G/4G,MW,,,,,,,,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,No,No,No,0,,Yes,9/9/9999,No,No,MORAN,17/11/2020,,,,,,Yes,,
Wind,90372-A37201,90372,A37201,HERSONISSOS BEACH HOTEL,,,,,????????????? 15. ??????????,,,Macro,Rooftop,,Urban,Standalone,Planned,,,,,,,,,,14918.4,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,0,0,,No,,,,,,,,,,,RTT,,,,RTT,No,,,,,,No,No,,,No,No,No,0,,Yes,9/9/9999,No,No,,,,,,,,Yes,,
Wind,90373-A37301,90373,A37301,IERAPETRA NORTH (W) CodV,3024518,??????,????????,??????????,????????? ???? ?????? �?.????????? 14,35.01556743,25.74288581,Macro,Rooftop,,Urban,Collocation_WH_Own,Planned,,,,,,,,,,16575.96,,,,,,1,0,1,0,0,0,0,1,0,,2,,0,0,0,0,,No,,2G/3G/4G,Planned,,,,,,,,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,No,No,No,0,,Yes,9/9/9999,No,No,,,,,,,,Yes,,
Wind,9037-903702,9037,903702,AGIOS NIKOLAOS HALANDRI Micro,,???????,??????? ????? ??????,??????????,???????? ???????? ???????? 2 ??? ??????????? ( ????? 25?? ??????? ),38.0220629,23.79719331,Micro,Micro,,Heavy Urban,Standalone,In Service,,,,,,,,,,5164.00416,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2G/3G/4G,FO,5.45,0.5,,,,,Indoor,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Micro site,No,,
Wind,90379-A37902,90379,A37902,PLAKIAS VILLAGE RETHIMNO,,??????,????????,????? ?????????,"??????? ?.?. ???????,????? ?? ?????????,?.?. ????????",35.19073903,24.39551463,Macro,Rooftop,,Urban,Standalone,Planned,,,,,,,,,,14918.4,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,0,0,,No,,2G/3G/4G,Planned,,,,,,,,RTT,Macro_4-Sector,Rooftop,,RTT,No,,,,,,No,No,,,No,No,No,0,,Yes,9/9/9999,No,No,,,,,,,,Yes,,
Wind,90382-A38201,90382,A38201,HERSONISSOS BEACH 2,,??????,??????,?????????,????????? 3_HARMA BOUTIQUE HOTEL,35.31327778,25.39666667,Macro,Greenfield,,Rural,Standalone,Planned,,,,,,,,,,12432,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,0,0,,No,,2G/3G/4G,MW,,,,,,,,GBT,Macro_4-Sector,Greenfield,,GBT,No,,,,,,No,No,,,No,No,No,0,,Yes,9/9/9999,No,No,,,,,,,,Yes,,
Wind,90385-D38501,90385,D38501,IRAKLIO AG IOANNIS 3,3026378,XXX,XXX,XXX,"?????? 20 & ?????????, ????????",XXX,XXX,Macro,Rooftop,,Urban,Shared_WH_own,Planned,,,,,,,,,,2354.13,,,,,,1,1,0,0,0,0,1,0,0,,2,,0,0,0,0,BTS,No,,,,,,,,,,,RTT,,Rooftop,,RTT,No,,,,,,No,No,,,No,No,No,0,,Yes,9/9/9999,No,No,,,,,,,,Yes,,
Wind,90387-A38701,90387,A38701,GEROPOTAMOS  RETHIMNOU 2,3026108,??????,????????,???????????,?.?. ?????????? - ??????????,,,Macro,Rooftop,,Urban,Collocation_WH_Own,Planned,,,,,,,,,,0,No lease - Planned site without lease,,,,,1,0,1,0,0,0,0,1,0,,2,,0,0,0,0,,No,,2G/3G/4G,MW,,,,,,,,RTT,,,,RTT,No,,,,,,No,No,,,No,No,No,0,,Yes,9/9/9999,No,No,,,,,,,,Yes,,
Wind,90397-A39701,90397,A39701,MALIA BEACH HOTEL EKXXO,,??????,?????????,??????????,????? ???????????,35.29188889,25.45863889,Micro,Micro,,Rural,Standalone,Planned,,,,,,,,,,10152.71712,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,0,0,,No,,2G/3G/4G,MW,,,,,,,,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,No,0,,Yes,9/9/9999,No,No,,,,,,,Micro site,No,,
Wind,9039-903904,9039,903904,PAROS NAOUSA MICRO 1,1003901,?????? ???????,?????,?????,?????? ???????,37.12478034,25.23734948,Micro,Micro,,Urban,Shared_WH_Own,In Service,,,,,,,,,,6218.56,,,,,,1,1,0,0,0,0,1,0,0,,2,,0,0,1,1,,No,,2G/3G/4G,MW,2,1,,,,,Outdoor,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,Micro site,No,,
Wind,90406-A40601,90406,A40601,DILOFO EVROU,3009342,?????????? ?????????? ??? ??????,?????,??????????,"???? ""??-????"", ????? ""?????"", ??????? ?????, ???. ????. ???????",41.67513425,26.33892516,Macro,Greenfield,,Rural,Shared_WH_Own,In Service,,,,,,,,,,3085.08,,,,,,1,1,0,0,0,0,1,0,0,,2,,0,0,1,1,,No,,2G/3G/4G,MW,12,30,,,,,Indoor,GBT,Macro_3-Sector,Greenfield,,GBT,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Wind,90411-A41101,90411,A41101,SIROU  NEA LIOSIA,,???????,??????? ????? ??????,?????,?????????? 2 & ?????,38.02027778,23.70472222,Macro,Rooftop,,Urban,Standalone,Planned,,,,,,,,,,15540,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,0,0,,No,,2G/3G/4G,MW,,,,,,,,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,No,No,No,0,,Yes,9/9/9999,No,No,,,,,,,,Yes,,
Wind,90413-A41301,90413,A41301,MAVROVOUNI GYTHEIOU,,????????????,????????,?????????? ?????,??????? ???????????? ??????  ??????,36.73138716,22.56082866,Macro,Rooftop,,Urban,Standalone,In Service,,,,,,,,,,9945.6,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2G/3G/4G,MW,3,4,,,,,Outdoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,,Yes,,
Wind,90418-A41801,90418,A41801,SPETSES CITY 2,,???????,?????,???????,?. ?????????? & ?. ?????. ???????,37.26788357,23.15154203,Macro,Rooftop,,Urban,Standalone,Planned,,,,,,,,,,15540,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,0,0,,No,,2G/3G/4G,Planned,,,,,,,,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,No,No,No,0,,Yes,9/9/9999,No,No,,,,,,,,Yes,,
Wind,9041-904101,9041,904101,MYKONOS KOPELOUZOS MICRO,,?????? ???????,???????,???????,????? ???????,37.43479722,25.30449722,Micro,Micro,,Urban,Standalone,In Service,,,,,,,,,,0,No lease - Commercial agreement / customer,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2G/3G,MW,6,1.5,,,,,Indoor,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,"Customer agreement, Micro site",No,,
Wind,90419-A41901,90419,A41901,MAGOULA KARDITSAS,3010328,?????????,?????????,?????????,99999 ??????? ???????? ?????????,39.458725,21.81999444,Macro,Greenfield,,Rural,Shared_WH_Own,In Service,,,,,,,,,,6970.84,,,,,,1,1,0,0,0,0,1,0,0,,2,,0,0,1,1,,No,,2G/3G/4G,MW,12,30,,,,,Indoor,GBT,Macro_3-Sector,Greenfield,,GBT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Wind,90420-A42001,90420,A42001,SCHINAS PORT,,???????,?????????? ???????,?????????,??????????? 10.,38.1193266,23.98758504,Macro,Rooftop,,Rural,Standalone,Planned,,,,,,,,,,12432,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,0,0,,No,,2G/3G/4G,Planned,,,,,,,,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,No,No,No,0,,Yes,9/9/9999,No,No,,,,,,,,Yes,,
Wind,90421-A42101,90421,A42101,AGIOS DIMITRIOS LAGONISI,,???????,?????????? ???????,???????,??. ????????? 64. ????????,37.80787222,23.86918611,Macro,Rooftop,,Urban,Standalone,Planned,,,,,,,,,,12432,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,0,0,,No,,2G/3G/4G,Planned,,,,,,,,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,Retention,Forced decommissioning,No,Yes,At Risk,,No,No,No,0,,Yes,9/9/9999,No,No,,,,,,,,Yes,,
Wind,90424-A42401,90424,A42401,POTOS MICRO,,?????????? ?????????? ??? ??????,?????,?????,??????? ?????. ????? ?????,40.61053743,24.60503136,Micro,Micro,,Urban,Standalone,In Service,,,,,,,,,,6216,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2G/3G/4G,MW,2.1,4,,,,,Outdoor,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,Micro site,No,,
Wind,90428-A42801,90428,A42801,CORFU KAVOS,,?????? ?????,????????,????????,?????,39.38754113,20.11104015,Macro,Rooftop,,Rural,Standalone,Planned,,,,,,,,,,14918.4,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,0,0,,No,,2G/3G/4G,Planned,,,,,,,,RTT,Macro_4-Sector,Rooftop,,RTT,No,,,,,,No,No,,,No,No,No,0,,Yes,9/9/9999,No,No,,,,,,,,Yes,,
Wind,90433-A43301,90433,A43301,GENADI BEACH RODOS,,?????? ???????,?????,?????,?????? ?????,36.0781,28.02426667,Macro,Rooftop,,Rural,Standalone,Planned,,,,,,,,,,13675.2,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,0,0,,No,,2G/3G/4G,Planned,,,,,,,,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,No,No,No,0,,Yes,9/9/9999,No,No,,,,,,,,Yes,,
Wind,90442-A44201,90442,A44201,LARISSA EPIPLODOMI 2,,?????????,???????,?????????,????????? 138.,39.65788333,22.438075,Macro,Rooftop,,Urban,Standalone,In Service,,,,,,,,,,13467.95856,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,Replacement - 195101,No,,2G/3G,Not_Exist,1.8,6.8,,,,,Outdoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,No,No,No,1,,Yes,12/2/2021,No,No,,,,,13/01/2021,13/01/2021,,Yes,,
Wind,90444-A44401,90444,A44401,KOS MARMARI 2,,?????? ???????,??,??,??????????. ???,,,Macro,Rooftop,,Urban,Standalone,Planned,,,,,,,,,,4972.8,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,0,0,,No,,2G/3G/4G,MW,,,,,,,,RTT,,,,RTT,No,,,,,,No,No,,,No,No,No,0,,Yes,9/9/9999,No,No,,,,,,,,Yes,,
Wind,90448-A44801,90448,A44801,KINETTA BEACH,,???????,??????? ???????,????????,?.?.? ?????? ???????? 56?? . ??????? ????????,37.96871389,23.21194722,Macro,Rooftop,,Urban,Standalone,In Service,,,,,,,,,,12208.224,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2G/3G/4G,MW,11.29,6.7,,,,,Outdoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,,Yes,,
Wind,90449-A44901,90449,A44901,OROPOS PORT,,???????,?????????? ???????,??????,?. ??????? 1 & ?. ??????????- ???????????. ??????,38.32092778,23.79308611,Macro,Rooftop,,Rural,Standalone,Planned,,,,,,,,,,14296.8,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,0,0,,No,,2G/3G/4G,Planned,,,,,,,,RTT,Macro_4-Sector,Rooftop,,RTT,No,,,,,,No,No,,,No,No,No,0,,Yes,9/9/9999,No,No,,,,,,,,Yes,,
Wind,90450-A45001,90450,A45001,KALIVIA THORIKOU,,???????,?????????? ???????,?????????,28?? ????????? 18. ???????,37.83926111,23.92668889,Macro,Rooftop,,Rural,Standalone,Planned,,,,,,,,,,12432,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,0,0,,No,,2G/3G/4G,Planned,,,,,,,,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,No,No,No,0,,Yes,9/9/9999,No,No,,,,,,,,Yes,,
Wind,90453-A45301,90453,A45301,GALARO ZAKYNTHOU,,?????? ?????,????????,????????,"??????? ??. ?????????,????? - ????????",37.79235256,20.79619114,Macro,Rooftop,,Rural,Standalone,Planned,,,,,,,,,,1220.8224,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,0,0,,No,,2G/3G/4G,Planned,,,,,,,,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,No,No,No,0,,Yes,9/9/9999,No,No,,,,,,,,Yes,,
Wind,90455-A45502,90455,A45502,VOLOS PUBLIC MICRO,,?????????,?????????,?????,??? 28,39.35972222,22.95083333,Micro,Micro,,Urban,Standalone,Planned,,,,,,,,,,4800,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,0,0,,No,,2G/3G/4G,MW,,,,,,,,RTT,Smaller Macro Site,Rooftop,,Smaller Macro Site,No,,,,,,No,No,,,No,No,No,0,,Yes,9/9/9999,No,No,,,,,,,Micro site,No,,
Wind,90457-A45701,90457,A45701,DASOCHORI KARDITSAS,3010704,?????????,?????????,???????,99999 ?? ?????????? ??????? ?????????,39.26983611,22.05805278,Macro,Greenfield,,Rural,Shared_WH_Own,In Service,,,,,,,,,,3664.8,,,,,,1,1,0,0,0,0,1,0,0,,2,,0,0,1,1,,No,,2G/3G/4G,MW,12,30,,,,,Indoor,GBT,Macro_4-Sector,Greenfield,,GBT,No,Cp Authority Issues,?????? ????????,Retention,Licensing,Approvals,Yes,Yes,At Risk,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Wind,9045-904502,9045,904502,KITHNOS AG DIMITRIOS,1004842,?????? ???????,???? - ??????,??????,????? ????????? . ???? �?????� ??????,37.31599997,24.37585575,Macro,Greenfield,,Rural,Shared_WH_Own,In Service,,,,,,,,,,3563.04,,,,,,1,1,0,0,0,0,1,0,0,,2,,0,0,1,1,,No,,2G/3G/4G,MW,12,24,,,,,Indoor,GBT,Macro_3-Sector,Greenfield,,GBT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Wind,90462-A46201,90462,A46201,PEFKOI BEACH RODOS,,?????? ???????,?????,?????,?????? ?????,36.07143333,28.05315556,Macro,Rooftop,,Rural,Standalone,Planned,,,,,,,,,,15540,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,0,0,,No,,2G/3G/4G,Planned,,,,,,,,RTT,Macro_4-Sector,Rooftop,,RTT,No,,,,,,No,No,,,No,No,No,0,,Yes,9/9/9999,No,No,,,,,,,,Yes,,
Wind,9046-904602,9046,904602,KOUNDOUROS WEST,1000866,?????? ???????,???? - ??????,????,"????? ??????????, ?????????? ???",37.58460108,24.27396329,Macro,Greenfield,,Rural,Shared_WH_Own,In Service,,,,,,,,,,10800,,,,,,1,1,0,0,0,0,1,0,0,,2,,0,0,1,1,,No,,2G/3G/4G,MW,15,10,,,,,Indoor,GBT,Macro_3-Sector,Greenfield,,GBT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Wind,90492-A49201,90492,A49201,FRAPORT SAMOS AIRPORT,3022604,??????? ???????,?????,?????,?????????? ?????. ??????????. ????? 831 03,37.69130533,26.9145816,Macro,Rooftop,,Urban,Shared_WH_Own,In Service,,,,,,,,,,30239.9,,,,,,1,1,0,0,0,0,1,0,0,,2,,0,0,1,1,,No,,2G/3G/4G,MW,49,4,,,,,Outdoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
